     1.0212121212 	 0.11678370639 	 0.30977599838 
     0.9828282828 	 0.11010190815 	 0.29874905916 
     1.0020202020 	 0.11345121735 	 0.30429555605 
     0.8676767677 	 0.08955995841 	 0.26396530132 
     0.8292929293 	 0.08249350826 	 0.25173543004 
     0.7525252525 	 0.06792210210 	 0.22616301220 
     0.8484848485 	 0.08604266568 	 0.25789351236 
     0.8101010101 	 0.07890784829 	 0.24548664056 
     0.6757575758 	 0.05273167491 	 0.19889930548 
     0.7717171717 	 0.07162347227 	 0.23270450397 
     0.9636363636 	 0.10673431319 	 0.29313464788 
     0.5414141414 	 0.02590944174 	 0.14662576447 
     0.7141414141 	 0.06039842300 	 0.21275781281 
     0.6565656566 	 0.04885771999 	 0.19179203636 
     0.7909090909 	 0.07528513187 	 0.23914425857 
     0.8868686869 	 0.09304671966 	 0.26995403556 
     0.9444444444 	 0.10334619624 	 0.28744997385 
     0.5606060606 	 0.02959316464 	 0.15443922590 
     0.9252525253 	 0.09993705632 	 0.28169339253 
     0.5222222222 	 0.02234970855 	 0.13871583915 
     0.4838383838 	 0.01575074176 	 0.12266398342 
     0.9060606061 	 0.09650411327 	 0.27586214184 
     0.6949494949 	 0.05658048190 	 0.20588689979 
     0.5989898990 	 0.03720556466 	 0.16973852186 
     0.6373737374 	 0.04496894154 	 0.18456233338 
     0.5797979798 	 0.03336782888 	 0.16214580090 
     0.7333333333 	 0.06417966251 	 0.21951538746 
     0.6181818182 	 0.04107950425 	 0.17721134575 
     0.5030303030 	 0.01895088301 	 0.13072210925 
     0.4454545455 	 0.01010190772 	 0.10644093837 
     0.4646464646 	 0.01278862661 	 0.11456104882 
     0.4070707071 	 0.00568063854 	 0.09027050207 
     0.3303030303 	 0.00092805146 	 0.05933534915 
     0.4262626263 	 0.00772402004 	 0.09833201501 
     0.3494949495 	 0.00163530148 	 0.06677792134 
     0.3878787879 	 0.00398718976 	 0.08229447221 
     0.3686868687 	 0.00264398655 	 0.07444786233 
     0.3111111111 	 0.00047269721 	 0.05217397840 
     0.2727272727 	 0.00007793533 	 0.03891207729 
     0.2919191919 	 0.00020974575 	 0.04534824134 
     0.2535353535 	 0.00002294189 	 0.03291695118 
     0.2343434343 	 0.00000492737 	 0.02740805435 
     0.1575757576 	 -0.00000000164 	 0.01077736026 
     1.0404040404 	 0.12010326611 	 0.31519294986 
     0.1959595960 	 0.00000003852 	 0.01798395027 
     0.2151515152 	 0.00000068637 	 0.02242209030 
     0.1767676768 	 0.00000000117 	 0.01410391378 
     0.1383838384 	 -0.00000000102 	 0.00798459509 
     0.1191919192 	 0.00000000194 	 0.00569426863 
     0.1000000000 	 0.00000000003 	 0.00385867698 
     1.0979797980 	 0.12997725159 	 0.33107341734 
     1.0595959596 	 0.12340737751 	 0.32054704975 
     1.0787878788 	 0.12669853977 	 0.32583987896 
     1.2131313131 	 0.14943702381 	 0.36129525022 
     1.2323232323 	 0.15265060147 	 0.36614586407 
     1.4242424242 	 0.18437811267 	 0.41200520559 
     1.1171717172 	 0.13324618992 	 0.33624929752 
     1.3090909091 	 0.16542547328 	 0.38505131105 
     1.3474747475 	 0.17176886198 	 0.39421705267 
     1.1939393939 	 0.14621884761 	 0.35639364441 
     1.3282828283 	 0.16860050588 	 0.38965741187 
     1.2707070707 	 0.15905329885 	 0.37569620788 
     1.5585858586 	 0.20621108258 	 0.44150881232 
     1.5010101010 	 0.19688752668 	 0.42910805898 
     1.4626262626 	 0.19064703686 	 0.42064037061 
     1.1555555556 	 0.13975170446 	 0.34643086849 
     1.4050505051 	 0.18123477355 	 0.40762450231 
     1.2898989899 	 0.16224310168 	 0.38039783925 
     1.3666666667 	 0.17493048476 	 0.39873098722 
     1.3858585859 	 0.17808634075 	 0.40319962250 
     1.1747474747 	 0.14298971261 	 0.35143844207 
     1.1363636364 	 0.13650450868 	 0.34136793194 
     1.5202020202 	 0.20000318194 	 0.43328117138 
     1.4818181818 	 0.19377107445 	 0.42489516218 
     1.5777777778 	 0.20930745495 	 0.44556416709 
     1.2515151515 	 0.15585589302 	 0.37094582595 
     1.6545454545 	 0.22163230670 	 0.46140974438 
     1.7505050505 	 0.23691399904 	 0.48040998566 
     1.7313131313 	 0.23387034348 	 0.47667918313 
     1.6929292929 	 0.22776348025 	 0.46911407385 
     1.7121212121 	 0.23081971610 	 0.47291400468 
     1.5393939394 	 0.20311027699 	 0.43741438717 
     1.4434343434 	 0.18751551106 	 0.41634432123 
     1.6353535354 	 0.21855959708 	 0.45750378367 
     1.5969696970 	 0.21239713304 	 0.44958132203 
     1.7696969697 	 0.23995333153 	 0.48410706627 
     1.8080808081 	 0.24601530704 	 0.49140169712 
     1.6161616162 	 0.21548132158 	 0.45356119377 
     1.7888888889 	 0.24298653410 	 0.48777088285 
     1.6737373737 	 0.22470073968 	 0.46527981596 
     1.8272727273 	 0.24903744293 	 0.49500063317 
     1.8464646465 	 0.25205524060 	 0.49856735115 
     1.9040404040 	 0.26107464543 	 0.50908037218 
     1.8656565657 	 0.25506737191 	 0.50210221804 
     1.8848484848 	 0.25807281340 	 0.50560690340 
     1.9232323232 	 0.26407049527 	 0.51252298672 
     1.9424242424 	 0.26705953610 	 0.51593650312 
     1.9616161616 	 0.27004513219 	 0.51932070869 
     1.9808080808 	 0.27302318943 	 0.52267511422 
     2.0000000000 	 0.27599591598 	 0.52600076298 
