 8193 	 0.00133960517 
 8194 	 0.00154525741 
 8195 	 0.00176823314 
 8196 	 0.00200862738 
 8197 	 0.00226614876 
 8198 	 0.00254110362 
 8199 	 0.00283261716 
 8200 	 0.00314063571 
 8201 	 0.00346509102 
 8202 	 0.00380530330 
 8203 	 0.00416089345 
 8204 	 0.00453166801 
 8205 	 0.00491700074 
 8206 	 0.00531637689 
 8207 	 0.00572949614 
 8208 	 0.00615574616 
 8209 	 0.00659452694 
 8210 	 0.00704532548 
 8211 	 0.00750771595 
 8212 	 0.00798112196 
 8213 	 0.00846492603 
 8214 	 0.00895882334 
 8215 	 0.00946200133 
 8216 	 0.00997438525 
 8217 	 0.01049536467 
 8218 	 0.01102432831 
 8219 	 0.01156071086 
 8220 	 0.01210426287 
 8221 	 0.01265443639 
 8222 	 0.01321086590 
 8223 	 0.01377305585 
 8224 	 0.01434075277 
 8225 	 0.01491334419 
 8226 	 0.01549073914 
 8227 	 0.01607238130 
 8228 	 0.01665792253 
 8229 	 0.01724680863 
 8230 	 0.01783957277 
 8231 	 0.01843503897 
 8232 	 0.01903310788 
 8233 	 0.01963350511 
 8234 	 0.02023603701 
 8235 	 0.02084037912 
 8236 	 0.02144626562 
 8237 	 0.02205350929 
 8238 	 0.02266194956 
 8239 	 0.02327125776 
 8240 	 0.02388133796 
 8241 	 0.02449176361 
 8242 	 0.02510268153 
 8243 	 0.02571371845 
 8244 	 0.02632459065 
 8245 	 0.02693522938 
 8246 	 0.02754552656 
 8247 	 0.02815521908 
 8248 	 0.02876439126 
 8249 	 0.02937268938 
 8250 	 0.02998003679 
 8251 	 0.03058642551 
 8252 	 0.03119165671 
 8253 	 0.03179552756 
 8254 	 0.03239819716 
 8255 	 0.03299948037 
 8256 	 0.03359907373 
 8257 	 0.03419684763 
 8258 	 0.03479361731 
 8259 	 0.03538843604 
 8260 	 0.03598128643 
 8261 	 0.03657182355 
 8262 	 0.03716126296 
 8263 	 0.03774827243 
 8264 	 0.03833347244 
 8265 	 0.03891635705 
 8266 	 0.03949704090 
 8267 	 0.04007553739 
 8268 	 0.04065182534 
 8269 	 0.04122588995 
 8270 	 0.04179768693 
 8271 	 0.04236709756 
 8272 	 0.04293405233 
 8273 	 0.04349887565 
 8274 	 0.04406133052 
 8275 	 0.04462126408 
 8276 	 0.04517885009 
 8277 	 0.04573377068 
 8278 	 0.04628636488 
 8279 	 0.04683614421 
 8280 	 0.04738478555 
 8281 	 0.04793016925 
 8282 	 0.04847299132 
 8283 	 0.04901330210 
 8284 	 0.04955114757 
 8285 	 0.05008666877 
 8286 	 0.05061962742 
 8287 	 0.05115022553 
 8288 	 0.05167822267 
 8289 	 0.05220359647 
 8290 	 0.05272665187 
 8291 	 0.05324741686 
 8292 	 0.05376561594 
 8293 	 0.05428128715 
 8294 	 0.05479446849 
 8295 	 0.05530537144 
 8296 	 0.05581397283 
 8297 	 0.05632004071 
 8298 	 0.05682365818 
 8299 	 0.05732486430 
 8300 	 0.05782360497 
 8301 	 0.05832105298 
 8302 	 0.05881530061 
 8303 	 0.05930719201 
 8304 	 0.05979665797 
 8305 	 0.06028426707 
 8306 	 0.06076943224 
 8307 	 0.06125222323 
 8308 	 0.06173245781 
 8309 	 0.06221121498 
 8310 	 0.06268744958 
 8311 	 0.06316125104 
 8312 	 0.06363281699 
 8313 	 0.06410318189 
 8314 	 0.06457058447 
 8315 	 0.06503578089 
 8316 	 0.06549951022 
 8317 	 0.06596092516 
 8318 	 0.06642013861 
 8319 	 0.06687720245 
 8320 	 0.06733217400 
 8321 	 -0.00000000001 
 8322 	 0.00000000001 
 8323 	 0.00000000020 
 8324 	 -0.00000000036 
 8325 	 -0.00000000032 
 8326 	 -0.00000000258 
 8327 	 -0.00000000077 
 8328 	 -0.00000000447 
 8329 	 0.00000000544 
 8330 	 0.00000003478 
 8331 	 0.00000014586 
 8332 	 0.00000042847 
 8333 	 0.00000115293 
 8334 	 0.00000261639 
 8335 	 0.00000539728 
 8336 	 0.00001014615 
 8337 	 0.00001776057 
 8338 	 0.00002927997 
 8339 	 0.00004582465 
 8340 	 0.00006868642 
 8341 	 0.00009912380 
 8342 	 0.00013847647 
 8343 	 0.00018808855 
 8344 	 0.00024909609 
 8345 	 0.00032274325 
 8346 	 0.00041017597 
 8347 	 0.00051218084 
 8348 	 0.00062972266 
 8349 	 0.00076332556 
 8350 	 0.00091420197 
 8351 	 0.00108211046 
 8352 	 0.00126763081 
 8353 	 0.00147089516 
 8354 	 0.00169239380 
 8355 	 0.00193179371 
 8356 	 0.00218903766 
 8357 	 0.00246447766 
 8358 	 0.00275739548 
 8359 	 0.00306725101 
 8360 	 0.00339464017 
 8361 	 0.00373828076 
 8362 	 0.00409808634 
 8363 	 0.00447379897 
 8364 	 0.00486447773 
 8365 	 0.00527003476 
 8366 	 0.00568988848 
 8367 	 0.00612340577 
 8368 	 0.00657007300 
 8369 	 0.00702922756 
 8370 	 0.00750046639 
 8371 	 0.00798306695 
 8372 	 0.00847668403 
 8373 	 0.00898067994 
 8374 	 0.00949437178 
 8375 	 0.01001747176 
 8376 	 0.01054954828 
 8377 	 0.01108986385 
 8378 	 0.01163784493 
 8379 	 0.01219318654 
 8380 	 0.01275538714 
 8381 	 0.01332396711 
 8382 	 0.01389851590 
 8383 	 0.01447862557 
 8384 	 0.01506368978 
 8385 	 0.01565378642 
 8386 	 0.01624818487 
 8387 	 0.01684643947 
 8388 	 0.01744819000 
 8389 	 0.01805365904 
 8390 	 0.01866196277 
 8391 	 0.01927288821 
 8392 	 0.01988604711 
 8393 	 0.02050136205 
 8394 	 0.02111842087 
 8395 	 0.02173689775 
 8396 	 0.02235678530 
 8397 	 0.02297753892 
 8398 	 0.02359963895 
 8399 	 0.02422197651 
 8400 	 0.02484472385 
 8401 	 0.02546790009 
 8402 	 0.02609094700 
 8403 	 0.02671368945 
 8404 	 0.02733630178 
 8405 	 0.02795829688 
 8406 	 0.02857969542 
 8407 	 0.02920030803 
 8408 	 0.02981995455 
 8409 	 0.03043858329 
 8410 	 0.03105611550 
 8411 	 0.03167224588 
 8412 	 0.03228703221 
 8413 	 0.03290054276 
 8414 	 0.03351227954 
 8415 	 0.03412201409 
 8416 	 0.03473084356 
 8417 	 0.03533763722 
